No,time,src_ip,dst_ip,src_mac,dst_mac,protocol,src_port,dst_port,eth_type,flag,frame_len,Src_host_count,Src_ARP_count,Src_ICMP_count,Src_IGMP_count,Src_TCP_count,Src_UDP_count,diff_proto_rate,Diff_dest_port,TCP,UDP,ICMP,IGMP,ARP,label
109,"Jun 14, 2022 17:59:47.657403000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,16,0,0,0,16,0,1,1,1,0,0,0,0,0
110,"Jun 14, 2022 17:59:47.657418000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,0,0,0x0800,0x0014,54,50,2,9,9,39,0,3,1,1,0,0,0,0,0
111,"Jun 14, 2022 17:59:47.682135000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,51,3,9,9,39,0,3,1,0,0,0,0,1,0
112,"Jun 14, 2022 17:59:47.683135000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,17,1,0,0,16,0,2,1,0,0,0,0,1,0
113,"Jun 14, 2022 17:59:47.990774000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,18,1,0,0,17,0,2,1,1,0,0,0,0,0
114,"Jun 14, 2022 17:59:47.990787000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,0,0,0x0800,0x0014,54,52,3,9,9,40,0,3,1,1,0,0,0,0,0
115,"Jun 14, 2022 17:59:48.324107000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,19,1,0,0,18,0,2,1,1,0,0,0,0,0
116,"Jun 14, 2022 17:59:48.324122000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,0,0,0x0800,0x0014,54,53,3,9,9,41,0,3,1,1,0,0,0,0,0
117,"Jun 14, 2022 17:59:48.657440000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,20,1,0,0,19,0,2,1,1,0,0,0,0,0
118,"Jun 14, 2022 17:59:48.657453000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,0,0,0x0800,0x0014,54,54,3,9,9,42,0,3,1,1,0,0,0,0,0
119,"Jun 14, 2022 18:01:00.579787000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,21,1,0,0,0,20,2,1,0,1,0,0,0,0
120,"Jun 14, 2022 18:01:00.579819000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,ICMP,0,0,0x0800,0,88,55,3,10,10,42,0,3,1,0,0,1,0,0,0
121,"Jun 14, 2022 18:01:00.769763000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,22,1,0,0,0,21,2,1,0,1,0,0,0,0
122,"Jun 14, 2022 18:01:00.769777000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,ICMP,0,0,0x0800,0,88,56,3,11,11,42,0,3,1,0,0,1,0,0,0
123,"Jun 14, 2022 18:01:00.969447000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,23,1,0,0,0,22,2,1,0,1,0,0,0,0
124,"Jun 14, 2022 18:01:00.969465000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,ICMP,0,0,0x0800,0,88,57,3,12,12,42,0,3,1,0,0,1,0,0,0
125,"Jun 14, 2022 18:01:01.169369000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,24,1,0,0,0,23,2,1,0,1,0,0,0,0
126,"Jun 14, 2022 18:01:01.169385000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,ICMP,0,0,0x0800,0,88,58,3,13,13,42,0,3,1,0,0,1,0,0,0
127,"Jun 14, 2022 18:01:01.369370000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,25,1,0,0,0,24,2,1,0,1,0,0,0,0
128,"Jun 14, 2022 18:01:01.369387000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,ICMP,0,0,0x0800,0,88,59,3,14,14,42,0,3,1,0,0,1,0,0,0
129,"Jun 14, 2022 18:01:01.569372000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,26,1,0,0,0,25,2,1,0,1,0,0,0,0
130,"Jun 14, 2022 18:01:01.569390000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,ICMP,0,0,0x0800,0,88,60,3,15,15,42,0,3,1,0,0,1,0,0,0
131,"Jun 14, 2022 18:01:01.769373000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,27,1,0,0,0,26,2,1,0,1,0,0,0,0
132,"Jun 14, 2022 18:01:01.769390000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,ICMP,0,0,0x0800,0,88,61,3,16,16,42,0,3,1,0,0,1,0,0,0
133,"Jun 14, 2022 18:01:01.969372000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,28,1,0,0,0,27,2,1,0,1,0,0,0,0
134,"Jun 14, 2022 18:01:02.169378000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,29,1,0,0,0,28,2,1,0,1,0,0,0,0
135,"Jun 14, 2022 18:01:02.369379000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,30,1,0,0,0,29,2,1,0,1,0,0,0,0
136,"Jun 14, 2022 18:01:05.582640000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,ARP,0,0,0x0806,0,42,62,4,16,16,42,0,3,1,0,0,0,0,1,0
137,"Jun 14, 2022 18:01:05.585507000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,31,2,0,0,0,29,2,1,0,0,0,0,1,0
138,"Jun 14, 2022 18:03:58.910975000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,21,2,0,0,19,0,2,1,0,0,0,0,1,0
139,"Jun 14, 2022 18:03:58.910997000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,63,5,16,16,42,0,3,1,0,0,0,0,1,0
155,"Jun 14, 2022 18:09:00.166718000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,25,0x0800,0x0002,54,22,2,0,0,20,0,2,2,1,0,0,0,0,1
156,"Jun 14, 2022 18:09:00.166749000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,25,25,0x0800,0x0014,54,64,5,16,16,43,0,3,2,1,0,0,0,0,0
157,"Jun 14, 2022 18:09:05.181697000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,65,6,16,16,43,0,3,2,0,0,0,0,1,0
158,"Jun 14, 2022 18:09:05.184096000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,23,3,0,0,20,0,2,2,0,0,0,0,1,1
159,"Jun 14, 2022 18:09:13.213544000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,80,0x0800,0x0002,54,24,3,0,0,21,0,2,3,1,0,0,0,0,1
160,"Jun 14, 2022 18:09:13.213556000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,80,25,0x0800,0x0014,54,66,6,16,16,44,0,3,2,1,0,0,0,0,0
161,"Jun 14, 2022 18:09:28.249098000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,443,0x0800,0x0002,54,25,3,0,0,22,0,2,4,1,0,0,0,0,1
162,"Jun 14, 2022 18:09:28.249119000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,443,25,0x0800,0x0014,54,67,6,16,16,45,0,3,2,1,0,0,0,0,0
163,"Jun 14, 2022 18:09:40.319152000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,20,0x0800,0x0002,54,26,3,0,0,23,0,2,5,1,0,0,0,0,1
164,"Jun 14, 2022 18:09:40.319184000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,20,25,0x0800,0x0014,54,68,6,16,16,46,0,3,2,1,0,0,0,0,0
165,"Jun 14, 2022 18:09:45.326697000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,69,7,16,16,46,0,3,2,0,0,0,0,1,0
166,"Jun 14, 2022 18:09:45.327062000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,27,4,0,0,23,0,2,5,0,0,0,0,1,1
167,"Jun 14, 2022 18:09:55.384224000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,21,0x0800,0x0002,54,28,4,0,0,24,0,2,6,1,0,0,0,0,1
168,"Jun 14, 2022 18:09:55.384252000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,21,25,0x0800,0x0014,54,70,7,16,16,47,0,3,2,1,0,0,0,0,0
195,"Jun 14, 2022 18:10:05.441072000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,23,0x0800,0x0002,54,29,4,0,0,25,0,2,7,1,0,0,0,0,1
196,"Jun 14, 2022 18:10:05.441085000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,23,25,0x0800,0x0014,54,71,7,16,16,48,0,3,2,1,0,0,0,0,0
221,"Jun 14, 2022 18:10:17.502533000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,143,0x0800,0x0002,54,30,4,0,0,26,0,2,8,1,0,0,0,0,1
222,"Jun 14, 2022 18:10:17.502565000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,143,25,0x0800,0x0014,54,72,7,16,16,49,0,3,2,1,0,0,0,0,0
223,"Jun 14, 2022 18:10:22.510671000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,73,8,16,16,49,0,3,2,0,0,0,0,1,0
224,"Jun 14, 2022 18:10:22.511036000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,31,5,0,0,26,0,2,8,0,0,0,0,1,1
225,"Jun 14, 2022 18:10:27.559567000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,3389,0x0800,0x0002,54,32,5,0,0,27,0,2,9,1,0,0,0,0,1
226,"Jun 14, 2022 18:10:27.559596000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,3389,25,0x0800,0x0014,54,74,8,16,16,50,0,3,2,1,0,0,0,0,0
227,"Jun 14, 2022 18:10:39.639649000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,22,0x0800,0x0002,54,33,5,0,0,28,0,2,10,1,0,0,0,0,1
228,"Jun 14, 2022 18:10:39.639678000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,22,25,0x0800,0x0014,54,75,8,16,16,51,0,3,2,1,0,0,0,0,0
229,"Jun 14, 2022 18:10:50.704288000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,53,0x0800,0x0002,54,34,5,0,0,29,0,2,11,1,0,0,0,0,1
230,"Jun 14, 2022 18:10:50.704320000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,53,25,0x0800,0x0014,54,76,8,16,16,52,0,3,2,1,0,0,0,0,0
231,"Jun 14, 2022 18:10:55.710480000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,77,9,16,16,52,0,3,2,0,0,0,0,1,0
232,"Jun 14, 2022 18:10:55.710901000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,35,6,0,0,29,0,2,11,0,0,0,0,1,1
233,"Jun 14, 2022 18:11:00.764588000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,67,0x0800,0x0002,54,36,6,0,0,30,0,2,12,1,0,0,0,0,1
234,"Jun 14, 2022 18:11:00.764608000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,67,25,0x0800,0x0014,54,78,9,16,16,53,0,3,2,1,0,0,0,0,0
235,"Jun 14, 2022 18:11:10.835271000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,68,0x0800,0x0002,54,37,6,0,0,31,0,2,13,1,0,0,0,0,1
236,"Jun 14, 2022 18:11:10.835314000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,68,25,0x0800,0x0014,54,79,9,16,16,54,0,3,2,1,0,0,0,0,0
237,"Jun 14, 2022 18:11:22.883569000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,25,110,0x0800,0x0002,54,38,6,0,0,32,0,2,14,1,0,0,0,0,1
238,"Jun 14, 2022 18:11:22.883582000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,110,25,0x0800,0x0014,54,80,9,16,16,55,0,3,2,1,0,0,0,0,0
239,"Jun 14, 2022 18:11:27.885897000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,81,10,16,16,55,0,3,2,0,0,0,0,1,0
240,"Jun 14, 2022 18:11:27.886176000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,39,7,0,0,32,0,2,14,0,0,0,0,1,1
241,"Jun 14, 2022 18:11:37.929118000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,25,0x0800,0x0002,54,40,7,0,0,33,0,2,14,1,0,0,0,0,1
242,"Jun 14, 2022 18:11:37.929134000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,25,80,0x0800,0x0014,54,82,10,16,16,56,0,3,3,1,0,0,0,0,0
243,"Jun 14, 2022 18:11:49.010627000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,80,0x0800,0x0002,54,41,7,0,0,34,0,2,14,1,0,0,0,0,1
244,"Jun 14, 2022 18:11:49.010646000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,80,80,0x0800,0x0014,54,83,10,16,16,57,0,3,3,1,0,0,0,0,0
245,"Jun 14, 2022 18:12:00.051115000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,443,0x0800,0x0002,54,42,7,0,0,35,0,2,14,1,0,0,0,0,1
246,"Jun 14, 2022 18:12:00.051139000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,443,80,0x0800,0x0014,54,84,10,16,16,58,0,3,3,1,0,0,0,0,0
247,"Jun 14, 2022 18:12:05.054451000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,85,11,16,16,58,0,3,3,0,0,0,0,1,0
248,"Jun 14, 2022 18:12:05.055019000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,43,8,0,0,35,0,2,14,0,0,0,0,1,1
249,"Jun 14, 2022 18:12:14.122461000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,20,0x0800,0x0002,54,44,8,0,0,36,0,2,14,1,0,0,0,0,1
250,"Jun 14, 2022 18:12:14.122478000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,20,80,0x0800,0x0014,54,86,11,16,16,59,0,3,3,1,0,0,0,0,0
251,"Jun 14, 2022 18:12:24.173874000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,21,0x0800,0x0002,54,45,8,0,0,37,0,2,14,1,0,0,0,0,1
252,"Jun 14, 2022 18:12:24.173888000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,21,80,0x0800,0x0014,54,87,11,16,16,60,0,3,3,1,0,0,0,0,0
253,"Jun 14, 2022 18:12:37.230419000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,23,0x0800,0x0002,54,46,8,0,0,38,0,2,14,1,0,0,0,0,1
254,"Jun 14, 2022 18:12:37.230438000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,23,80,0x0800,0x0014,54,88,11,16,16,61,0,3,3,1,0,0,0,0,0
255,"Jun 14, 2022 18:12:48.282759000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,143,0x0800,0x0002,54,47,8,0,0,39,0,2,14,1,0,0,0,0,1
256,"Jun 14, 2022 18:12:48.282776000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,143,80,0x0800,0x0014,54,89,11,16,16,62,0,3,3,1,0,0,0,0,0
257,"Jun 14, 2022 18:12:53.294728000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,90,12,16,16,62,0,3,3,0,0,0,0,1,0
258,"Jun 14, 2022 18:12:53.295021000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,48,9,0,0,39,0,2,14,0,0,0,0,1,1
259,"Jun 14, 2022 18:12:59.393289000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,3389,0x0800,0x0002,54,49,9,0,0,40,0,2,14,1,0,0,0,0,1
260,"Jun 14, 2022 18:12:59.393307000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,3389,80,0x0800,0x0014,54,91,12,16,16,63,0,3,3,1,0,0,0,0,0
261,"Jun 14, 2022 18:13:12.455860000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,22,0x0800,0x0002,54,50,9,0,0,41,0,2,14,1,0,0,0,0,1
262,"Jun 14, 2022 18:13:12.455889000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,22,80,0x0800,0x0014,54,92,12,16,16,64,0,3,3,1,0,0,0,0,0
263,"Jun 14, 2022 18:13:24.534389000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,53,0x0800,0x0002,54,51,9,0,0,42,0,2,14,1,0,0,0,0,1
264,"Jun 14, 2022 18:13:24.534406000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,53,80,0x0800,0x0014,54,93,12,16,16,65,0,3,3,1,0,0,0,0,0
265,"Jun 14, 2022 18:13:34.585202000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,67,0x0800,0x0002,54,52,9,0,0,43,0,2,14,1,0,0,0,0,1
266,"Jun 14, 2022 18:13:34.585223000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,67,80,0x0800,0x0014,54,94,12,16,16,66,0,3,3,1,0,0,0,0,0
267,"Jun 14, 2022 18:13:39.597921000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,95,13,16,16,66,0,3,3,0,0,0,0,1,0
268,"Jun 14, 2022 18:13:39.598659000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,53,10,0,0,43,0,2,14,0,0,0,0,1,1
269,"Jun 14, 2022 18:13:47.656397000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,68,0x0800,0x0002,54,54,10,0,0,44,0,2,14,1,0,0,0,0,1
270,"Jun 14, 2022 18:13:47.656426000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,68,80,0x0800,0x0014,54,96,13,16,16,67,0,3,3,1,0,0,0,0,0
271,"Jun 14, 2022 18:13:59.733168000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,80,110,0x0800,0x0002,54,55,10,0,0,45,0,2,14,1,0,0,0,0,1
272,"Jun 14, 2022 18:13:59.733187000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,110,80,0x0800,0x0014,54,97,13,16,16,68,0,3,3,1,0,0,0,0,0
273,"Jun 14, 2022 18:14:13.791795000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,443,25,0x0800,0x0002,54,56,10,0,0,46,0,2,14,1,0,0,0,0,1
274,"Jun 14, 2022 18:14:13.791808000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,25,443,0x0800,0x0014,54,98,13,16,16,69,0,3,4,1,0,0,0,0,0
275,"Jun 14, 2022 18:14:28.844289000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,443,80,0x0800,0x0002,54,57,10,0,0,47,0,2,14,1,0,0,0,0,1
276,"Jun 14, 2022 18:14:28.844313000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,80,443,0x0800,0x0014,54,99,13,16,16,70,0,3,4,1,0,0,0,0,0
277,"Jun 14, 2022 18:14:33.854412000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,ARP,0,0,0x0806,0,42,100,14,16,16,70,0,3,4,0,0,0,0,1,0
278,"Jun 14, 2022 18:14:33.854757000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,58,11,0,0,47,0,2,14,0,0,0,0,1,1
279,"Jun 14, 2022 18:14:43.899940000 GMT Summer Time",10.0.0.1,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,443,443,0x0800,0x0002,54,59,11,0,0,48,0,2,14,1,0,0,0,0,1
280,"Jun 14, 2022 18:14:43.899959000 GMT Summer Time",10.0.0.2,10.0.0.1,8e:81:b5:0d:68:3d,e2:5b:0e:ae:7b:ab,TCP,443,443,0x0800,0x0014,54,101,14,16,16,71,0,3,4,1,0,0,0,0,0
